Level_id,Agg_Level_1,Agg_Level_2,Dollar_Sales,weight
Level10,FOODS_2_303,X,300.84,7.71E-05
Level10,FOODS_2_304,X,1663.43,0.000426414
Level10,FOODS_2_305,X,734.72,0.000188343
Level10,FOODS_2_306,X,1257.68,0.000322401
Level10,FOODS_2_307,X,1350.19,0.000346116
Level10,FOODS_2_308,X,296.69,7.61E-05
Level10,FOODS_2_309,X,2101.58,0.000538732
Level10,FOODS_2_310,X,442.26,0.000113372
Level10,FOODS_2_311,X,1254.9,0.000321689
Level10,FOODS_2_312,X,961.14,0.000246384
Level10,FOODS_2_313,X,573.04,0.000146897
Level10,FOODS_2_314,X,1038.73,0.000266274
Level10,FOODS_2_315,X,2708.31,0.000694265
Level10,FOODS_2_316,X,5708.56,0.001463367
Level10,FOODS_2_317,X,1243.33,0.000318723
Level10,FOODS_2_318,X,4751.32,0.001217982
Level10,FOODS_2_319,X,266.89,6.84E-05
Level10,FOODS_2_320,X,848.16,0.000217423
Level10,FOODS_2_321,X,618.24,0.000158483
Level10,FOODS_2_322,X,2549.78,0.000653626
Level10,FOODS_2_323,X,813.85,0.000208627
Level10,FOODS_2_324,X,447,0.000114587
Level10,FOODS_2_325,X,1427.5,0.000365934
Level10,FOODS_2_326,X,3265.52,0.000837103
Level10,FOODS_2_327,X,789.75,0.000202449
Level10,FOODS_2_328,X,1007.76,0.000258335
Level10,FOODS_2_329,X,485.04,0.000124338
Level10,FOODS_2_330,X,597.19,0.000153087
Level10,FOODS_2_331,X,462.5,0.00011856
Level10,FOODS_2_332,X,370.51,9.50E-05
Level10,FOODS_2_333,X,1370.23,0.000351253
Level10,FOODS_2_334,X,5369.24,0.001376384
Level10,FOODS_2_335,X,394.69,0.000101177
Level10,FOODS_2_336,X,498.5,0.000127789
Level10,FOODS_2_337,X,917.6,0.000235223
Level10,FOODS_2_338,X,1505.79,0.000386003
Level10,FOODS_2_339,X,1329.5,0.000340812
Level10,FOODS_2_340,X,709.24,0.000181811
Level10,FOODS_2_341,X,401.5,0.000102923
Level10,FOODS_2_342,X,4534.6,0.001162427
Level10,FOODS_2_343,X,897.22,0.000229999
Level10,FOODS_2_344,X,1187.5,0.000304411
Level10,FOODS_2_345,X,1262.29,0.000323583
Level10,FOODS_2_346,X,2922.64,0.000749207
Level10,FOODS_2_347,X,4605.9,0.001180705
Level10,FOODS_2_348,X,1686.36,0.000432292
Level10,FOODS_2_349,X,7337.46,0.001880929
Level10,FOODS_2_350,X,628.96,0.000161231
Level10,FOODS_2_351,X,819.5,0.000210076
Level10,FOODS_2_352,X,7215.54,0.001849676
Level10,FOODS_2_353,X,676.46,0.000173408
Level10,FOODS_2_354,X,612.8,0.000157089
Level10,FOODS_2_355,X,755.62,0.0001937
Level10,FOODS_2_356,X,1231.58,0.000315711
Level10,FOODS_2_357,X,1669.04,0.000427852
Level10,FOODS_2_358,X,594.5,0.000152398
Level10,FOODS_2_359,X,840.42,0.000215438
Level10,FOODS_2_360,X,4473.46,0.001146754
Level10,FOODS_2_361,X,1103.2,0.000282801
Level10,FOODS_2_362,X,509.54,0.000130619
Level10,FOODS_2_363,X,719,0.000184313
Level10,FOODS_2_364,X,2711.12,0.000694985
Level10,FOODS_2_365,X,2095.27,0.000537114
Level10,FOODS_2_366,X,460,0.000117919
Level10,FOODS_2_367,X,1202.74,0.000308318
Level10,FOODS_2_368,X,7988.05,0.002047705
Level10,FOODS_2_369,X,672.06,0.00017228
Level10,FOODS_2_370,X,1535.73,0.000393678
Level10,FOODS_2_371,X,3686.62,0.000945051
Level10,FOODS_2_372,X,1329.04,0.000340694
Level10,FOODS_2_373,X,1050.2,0.000269215
Level10,FOODS_2_374,X,1675.6,0.000429534
Level10,FOODS_2_375,X,936.5,0.000240068
Level10,FOODS_2_376,X,556.48,0.000142651
Level10,FOODS_2_377,X,893,0.000228917
Level10,FOODS_2_378,X,662.98,0.000169952
Level10,FOODS_2_379,X,1563.52,0.000400802
Level10,FOODS_2_380,X,5954.06,0.0015263
Level10,FOODS_2_381,X,1655,0.000424253
Level10,FOODS_2_382,X,1354.12,0.000347123
Level10,FOODS_2_383,X,992.53,0.000254431
Level10,FOODS_2_384,X,1053.36,0.000270025
Level10,FOODS_2_385,X,1418.74,0.000363688
Level10,FOODS_2_386,X,355,9.10E-05
Level10,FOODS_2_387,X,2347.57,0.00060179
Level10,FOODS_2_388,X,1460.2,0.000374317
Level10,FOODS_2_389,X,1089.66,0.00027933
Level10,FOODS_2_390,X,751.8,0.000192721
Level10,FOODS_2_391,X,1292,0.000331199
Level10,FOODS_2_392,X,846.6,0.000217023
Level10,FOODS_2_393,X,589.04,0.000150998
Level10,FOODS_2_394,X,412.83,0.000105827
Level10,FOODS_2_395,X,257.04,6.59E-05
Level10,FOODS_2_396,X,1133.2,0.000290491
Level10,FOODS_2_397,X,1110.4,0.000284647
Level10,FOODS_2_398,X,3137.13,0.000804191
Level10,FOODS_2_399,X,1052,0.000269676
Level10,FOODS_3_001,X,500,0.000128173
Level10,FOODS_3_002,X,1525.76,0.000391123
Level10,FOODS_3_003,X,655.2,0.000167958
Level10,FOODS_3_004,X,615.94,0.000157894
Level10,FOODS_3_005,X,642.96,0.00016482
Level10,FOODS_3_006,X,1914.84,0.000490862
Level10,FOODS_3_007,X,659.5,0.00016906
Level10,FOODS_3_008,X,505.98,0.000129706
Level10,FOODS_3_009,X,314.64,8.07E-05
Level10,FOODS_3_010,X,695.8,0.000178366
Level10,FOODS_3_011,X,707.08,0.000181257
Level10,FOODS_3_012,X,586.92,0.000150455
Level10,FOODS_3_013,X,1039.74,0.000266533
Level10,FOODS_3_014,X,411.84,0.000105574
Level10,FOODS_3_015,X,946.96,0.00024275
Level10,FOODS_3_016,X,929.76,0.00023834
Level10,FOODS_3_017,X,182.16,4.67E-05
Level10,FOODS_3_018,X,1098.68,0.000281642
Level10,FOODS_3_019,X,556.38,0.000142626
Level10,FOODS_3_020,X,1240.8,0.000318074
Level10,FOODS_3_021,X,624.47,0.00016008
Level10,FOODS_3_022,X,156.42,4.01E-05
Level10,FOODS_3_023,X,1373.1,0.000351989
Level10,FOODS_3_024,X,0.88,2.26E-07
Level10,FOODS_3_025,X,1092.3,0.000280007
Level10,FOODS_3_026,X,896.94,0.000229927
Level10,FOODS_3_027,X,340,8.72E-05
Level10,FOODS_3_028,X,865.24,0.000221801
Level10,FOODS_3_029,X,598.8,0.0001535
Level10,FOODS_3_030,X,3441.14,0.000882123
Level10,FOODS_3_031,X,1422.72,0.000364709
Level10,FOODS_3_032,X,1010.22,0.000258966
Level10,FOODS_3_033,X,375,9.61E-05
Level10,FOODS_3_034,X,1000.96,0.000256592
Level10,FOODS_3_035,X,898.7,0.000230378
Level10,FOODS_3_036,X,319.68,8.19E-05
Level10,FOODS_3_037,X,1825.28,0.000467903
Level10,FOODS_3_038,X,747,0.000191491
Level10,FOODS_3_039,X,5197.88,0.001332456
Level10,FOODS_3_040,X,478.72,0.000122718
Level10,FOODS_3_041,X,2112.82,0.000541613
Level10,FOODS_3_042,X,2646,0.000678292
Level10,FOODS_3_043,X,419.84,0.000107624
Level10,FOODS_3_044,X,705.6,0.000180878
Level10,FOODS_3_045,X,461.68,0.00011835
Level10,FOODS_3_046,X,413.82,0.000106081
Level10,FOODS_3_047,X,517,0.000132531
Level10,FOODS_3_048,X,1092,0.00027993
Level10,FOODS_3_049,X,767.88,0.000196843
Level10,FOODS_3_050,X,173.28,4.44E-05
Level10,FOODS_3_051,X,944.46,0.000242109
Level10,FOODS_3_053,X,1870.6,0.000479521
Level10,FOODS_3_054,X,1272.64,0.000326236
Level10,FOODS_3_055,X,533.42,0.00013674
Level10,FOODS_3_056,X,219.24,5.62E-05
Level10,FOODS_3_057,X,330.78,8.48E-05
Level10,FOODS_3_058,X,730.62,0.000187292
Level10,FOODS_3_059,X,1881,0.000482187
Level10,FOODS_3_060,X,801.62,0.000205492
Level10,FOODS_3_061,X,518.52,0.000132921
Level10,FOODS_3_062,X,637.98,0.000163544
Level10,FOODS_3_063,X,649.76,0.000166563
Level10,FOODS_3_064,X,3078.62,0.000789192
Level10,FOODS_3_065,X,679.32,0.000174141
Level10,FOODS_3_066,X,3051.52,0.000782245
Level10,FOODS_3_067,X,1906.42,0.000488703
Level10,FOODS_3_068,X,455.65,0.000116804
Level10,FOODS_3_069,X,509.58,0.000130629
Level10,FOODS_3_070,X,463.5,0.000118816
Level10,FOODS_3_071,X,1203.32,0.000308466
Level10,FOODS_3_072,X,715,0.000183287
Level10,FOODS_3_073,X,0,0
Level10,FOODS_3_074,X,2074.24,0.000531723
Level10,FOODS_3_075,X,676.8,0.000173495
Level10,FOODS_3_076,X,1074,0.000275316
Level10,FOODS_3_077,X,2678.4,0.000686597
Level10,FOODS_3_078,X,273.24,7.00E-05
Level10,FOODS_3_079,X,3115.58,0.000798667
Level10,FOODS_3_080,X,5310.48,0.001361321
Level10,FOODS_3_081,X,786.84,0.000201703
Level10,FOODS_3_082,X,364.32,9.34E-05
Level10,FOODS_3_083,X,9102.78,0.002333462
Level10,FOODS_3_084,X,350.46,8.98E-05
Level10,FOODS_3_085,X,593.02,0.000152018
Level10,FOODS_3_086,X,3472,0.000890034
Level10,FOODS_3_087,X,2419.2,0.000620152
Level10,FOODS_3_088,X,339.16,8.69E-05
Level10,FOODS_3_089,X,430,0.000110229
Level10,FOODS_3_090,X,23538.58,0.006034023
Level10,FOODS_3_091,X,1070.42,0.000274398
Level10,FOODS_3_092,X,254.07,6.51E-05
Level10,FOODS_3_093,X,1708.1,0.000437865
Level10,FOODS_3_094,X,894,0.000229173
Level10,FOODS_3_095,X,712.14,0.000182554
Level10,FOODS_3_096,X,1193.3,0.000305898
Level10,FOODS_3_097,X,1774.08,0.000454778
Level10,FOODS_3_098,X,1743.84,0.000447027
Level10,FOODS_3_099,X,7408.64,0.001899176
Level10,FOODS_3_100,X,1480.56,0.000379536
Level10,FOODS_3_101,X,813,0.000208409
Level10,FOODS_3_102,X,348.48,8.93E-05
Level10,FOODS_3_103,X,885.6,0.00022702
Level10,FOODS_3_104,X,846.32,0.000216951
Level10,FOODS_3_105,X,1042.56,0.000267256
Level10,FOODS_3_106,X,767,0.000196617
Level10,FOODS_3_107,X,2150.16,0.000551185
Level10,FOODS_3_108,X,706,0.00018098
Level10,FOODS_3_109,X,1438,0.000368626
Level10,FOODS_3_110,X,1485.52,0.000380807
Level10,FOODS_3_111,X,921.3,0.000236172
Level10,FOODS_3_112,X,1433.38,0.000367441
Level10,FOODS_3_113,X,957.56,0.000245467
Level10,FOODS_3_114,X,994.28,0.00025488
Level10,FOODS_3_115,X,1652.5,0.000423612
Level10,FOODS_3_116,X,853.14,0.000218699
Level10,FOODS_3_117,X,1923.9,0.000493184
Level10,FOODS_3_118,X,913.32,0.000234126
Level10,FOODS_3_119,X,997.24,0.000255639
Level10,FOODS_3_120,X,34999.44,0.00897197
Level10,FOODS_3_121,X,2604.52,0.000667659
Level10,FOODS_3_122,X,577.5,0.00014804
Level10,FOODS_3_123,X,565.44,0.000144948
Level10,FOODS_3_124,X,5246.92,0.001345027
Level10,FOODS_3_125,X,3585.6,0.000919155
Level10,FOODS_3_126,X,2532.6,0.000649222
Level10,FOODS_3_127,X,2464.56,0.00063178
Level10,FOODS_3_128,X,736.06,0.000188686
Level10,FOODS_3_129,X,739.68,0.000189614
Level10,FOODS_3_130,X,1082.72,0.000277551
Level10,FOODS_3_131,X,744,0.000190722
Level10,FOODS_3_132,X,726.28,0.000186179
Level10,FOODS_3_133,X,963.2,0.000246913
Level10,FOODS_3_134,X,12466.28,0.003195682
Level10,FOODS_3_135,X,2724.68,0.000698461
Level10,FOODS_3_136,X,7933.6,0.002033747
Level10,FOODS_3_137,X,389.12,9.97E-05
Level10,FOODS_3_138,X,1009.8,0.000258858
Level10,FOODS_3_139,X,2714.1,0.000695749
Level10,FOODS_3_140,X,1710,0.000438352
Level10,FOODS_3_141,X,455.94,0.000116878
Level10,FOODS_3_142,X,1978.06,0.000507068
Level10,FOODS_3_143,X,593.92,0.000152249
Level10,FOODS_3_144,X,1298.88,0.000332963
Level10,FOODS_3_145,X,262.24,6.72E-05
Level10,FOODS_3_146,X,3112.04,0.000797759
Level10,FOODS_3_147,X,1510.86,0.000387303
Level10,FOODS_3_148,X,852.58,0.000218556
Level10,FOODS_3_149,X,449.23,0.000115158
Level10,FOODS_3_150,X,4374.34,0.001121345
Level10,FOODS_3_151,X,1780,0.000456296
Level10,FOODS_3_152,X,1627.5,0.000417203
Level10,FOODS_3_153,X,473.28,0.000121323
Level10,FOODS_3_154,X,3403.16,0.000872387
Level10,FOODS_3_155,X,295.02,7.56E-05
Level10,FOODS_3_156,X,1843.38,0.000472543
Level10,FOODS_3_157,X,780.2,0.000200001
Level10,FOODS_3_158,X,654.42,0.000167758
Level10,FOODS_3_159,X,441.04,0.000113059
Level10,FOODS_3_160,X,572.88,0.000146856
Level10,FOODS_3_161,X,275.22,7.06E-05
Level10,FOODS_3_162,X,352.44,9.03E-05
Level10,FOODS_3_163,X,1079.68,0.000276772
Level10,FOODS_3_164,X,391.02,0.000100236
Level10,FOODS_3_165,X,219.17,5.62E-05
Level10,FOODS_3_166,X,374,9.59E-05
Level10,FOODS_3_167,X,1134.54,0.000290835
Level10,FOODS_3_168,X,992.8,0.0002545
Level10,FOODS_3_169,X,1922.34,0.000492784
Level10,FOODS_3_170,X,556.38,0.000142626
Level10,FOODS_3_171,X,52.08,1.34E-05
Level10,FOODS_3_172,X,973.66,0.000249594
Level10,FOODS_3_173,X,862.86,0.000221191
Level10,FOODS_3_174,X,2118.24,0.000543003
Level10,FOODS_3_175,X,1150.26,0.000294865
Level10,FOODS_3_176,X,729,0.000186876
Level10,FOODS_3_177,X,664.54,0.000170352
Level10,FOODS_3_178,X,1546.31,0.000396391
Level10,FOODS_3_179,X,493.02,0.000126384
Level10,FOODS_3_180,X,357.6,9.17E-05
Level10,FOODS_3_181,X,1230.74,0.000315495
Level10,FOODS_3_182,X,332.64,8.53E-05
Level10,FOODS_3_183,X,1584,0.000406052
Level10,FOODS_3_184,X,1766.45,0.000452823
Level10,FOODS_3_185,X,1034.16,0.000265103
Level10,FOODS_3_186,X,378.48,9.70E-05
Level10,FOODS_3_187,X,1165.42,0.000298751
Level10,FOODS_3_188,X,211.86,5.43E-05
Level10,FOODS_3_189,X,384.98,9.87E-05
Level10,FOODS_3_190,X,576,0.000147655
Level10,FOODS_3_191,X,358,9.18E-05
Level10,FOODS_3_192,X,2570.12,0.00065884
Level10,FOODS_3_193,X,220,5.64E-05
Level10,FOODS_3_194,X,1591.32,0.000407929
Level10,FOODS_3_195,X,991.6,0.000254193
Level10,FOODS_3_196,X,931.26,0.000238725
Level10,FOODS_3_197,X,304.92,7.82E-05
Level10,FOODS_3_198,X,837.2,0.000214613
Level10,FOODS_3_199,X,601.6,0.000154218
Level10,FOODS_3_200,X,590,0.000151244
Level10,FOODS_3_201,X,1502.72,0.000385216
Level10,FOODS_3_202,X,21707.57,0.005564651
Level10,FOODS_3_203,X,2928.24,0.000750643
Level10,FOODS_3_204,X,473.68,0.000121426
Level10,FOODS_3_205,X,564.48,0.000144702
Level10,FOODS_3_206,X,910.74,0.000233465
Level10,FOODS_3_207,X,627.66,0.000160898
Level10,FOODS_3_208,X,1747.04,0.000447847
Level10,FOODS_3_209,X,417.9,0.000107127
Level10,FOODS_3_210,X,83.16,2.13E-05
Level10,FOODS_3_211,X,1062.56,0.000272383
Level10,FOODS_3_212,X,703.28,0.000180283
Level10,FOODS_3_213,X,592.74,0.000151947
Level10,FOODS_3_214,X,491.62,0.000126025
Level10,FOODS_3_215,X,819.76,0.000210142
Level10,FOODS_3_216,X,386.56,9.91E-05
Level10,FOODS_3_217,X,1162.2,0.000297925
Level10,FOODS_3_218,X,342,8.77E-05
Level10,FOODS_3_219,X,2131.4,0.000546376
Level10,FOODS_3_220,X,184.76,4.74E-05
Level10,FOODS_3_221,X,1175.28,0.000301278
Level10,FOODS_3_222,X,1357.46,0.00034798
Level10,FOODS_3_223,X,435.6,0.000111664
Level10,FOODS_3_224,X,1926.32,0.000493805
Level10,FOODS_3_225,X,530.64,0.000136027
Level10,FOODS_3_226,X,8882.16,0.002276907
Level10,FOODS_3_227,X,3085.24,0.000790889
Level10,FOODS_3_228,X,2719.92,0.000697241
Level10,FOODS_3_229,X,1175.58,0.000301355
Level10,FOODS_3_230,X,2842.56,0.000728679
Level10,FOODS_3_231,X,4712.16,0.001207944
Level10,FOODS_3_232,X,1590,0.00040759
Level10,FOODS_3_233,X,6126.08,0.001570397
Level10,FOODS_3_234,X,821.75,0.000210652
Level10,FOODS_3_235,X,294.06,7.54E-05
Level10,FOODS_3_236,X,1958.4,0.000502028
Level10,FOODS_3_237,X,317,8.13E-05
Level10,FOODS_3_238,X,2723.91,0.000698264
Level10,FOODS_3_239,X,645.48,0.000165466
Level10,FOODS_3_240,X,143,3.67E-05
Level10,FOODS_3_241,X,1555.56,0.000398762
Level10,FOODS_3_242,X,2277.66,0.000583869
Level10,FOODS_3_243,X,356.38,9.14E-05
Level10,FOODS_3_244,X,818.38,0.000209789
Level10,FOODS_3_245,X,2690.8,0.000689776
Level10,FOODS_3_246,X,456.3,0.000116971
Level10,FOODS_3_247,X,1071.98,0.000274798
Level10,FOODS_3_248,X,556.38,0.000142626
Level10,FOODS_3_249,X,1616.04,0.000414266
Level10,FOODS_3_250,X,1118.38,0.000286692
Level10,FOODS_3_251,X,795.66,0.000203964
Level10,FOODS_3_252,X,13309.92,0.003411946
Level10,FOODS_3_253,X,649.44,0.000166481
Level10,FOODS_3_254,X,280.14,7.18E-05
Level10,FOODS_3_255,X,497.5,0.000127532
Level10,FOODS_3_256,X,92.7,2.38E-05
Level10,FOODS_3_257,X,2686.5,0.000688674
Level10,FOODS_3_258,X,1654.12,0.000424027
Level10,FOODS_3_259,X,1380.74,0.000353947
Level10,FOODS_3_260,X,295.5,7.58E-05
Level10,FOODS_3_261,X,2212.88,0.000567263
Level10,FOODS_3_262,X,1176,0.000301463
Level10,FOODS_3_263,X,7162.5,0.001836079
Level10,FOODS_3_264,X,764.16,0.000195889
Level10,FOODS_3_265,X,1444.74,0.000370353
Level10,FOODS_3_266,X,462.84,0.000118647
Level10,FOODS_3_267,X,638.4,0.000163651
Level10,FOODS_3_268,X,175.56,4.50E-05
Level10,FOODS_3_269,X,569.18,0.000145907
Level10,FOODS_3_270,X,461.9,0.000118406
Level10,FOODS_3_271,X,3.98,1.02E-06
Level10,FOODS_3_272,X,1267.46,0.000324908
Level10,FOODS_3_273,X,1005.76,0.000257823
Level10,FOODS_3_274,X,855.5,0.000219304
Level10,FOODS_3_275,X,878.08,0.000225092
Level10,FOODS_3_276,X,3.98,1.02E-06
Level10,FOODS_3_277,X,1455.22,0.00037304
Level10,FOODS_3_278,X,518,0.000132787
Level10,FOODS_3_279,X,676.46,0.000173408
Level10,FOODS_3_280,X,603.96,0.000154823
Level10,FOODS_3_281,X,2982.5,0.000764552
Level10,FOODS_3_282,X,11097.6,0.002844827
Level10,FOODS_3_283,X,1177.1,0.000301745
Level10,FOODS_3_284,X,271.26,6.95E-05
Level10,FOODS_3_285,X,897.5,0.000230071
Level10,FOODS_3_286,X,875.6,0.000224457
Level10,FOODS_3_287,X,860.2,0.000220509
Level10,FOODS_3_288,X,5803.3,0.001487653
Level10,FOODS_3_289,X,613.88,0.000157366
Level10,FOODS_3_290,X,684,0.000175341
Level10,FOODS_3_291,X,1370.54,0.000351333
Level10,FOODS_3_292,X,4428.64,0.001135265
Level10,FOODS_3_293,X,184.14,4.72E-05
Level10,FOODS_3_294,X,1259.84,0.000322955
Level10,FOODS_3_295,X,2444,0.00062651
Level10,FOODS_3_296,X,728,0.00018662
Level10,FOODS_3_297,X,596.16,0.000152823
Level10,FOODS_3_298,X,2790.77,0.000715403
Level10,FOODS_3_299,X,1420.65,0.000364178
Level10,FOODS_3_300,X,3685.48,0.000944758
Level10,FOODS_3_301,X,489.06,0.000125369
Level10,FOODS_3_302,X,1324.5,0.00033953
Level10,FOODS_3_303,X,447,0.000114587
Level10,FOODS_3_304,X,2661.12,0.000682168
Level10,FOODS_3_305,X,2672.28,0.000685029
Level10,FOODS_3_306,X,1594.22,0.000408672
Level10,FOODS_3_307,X,4951.12,0.0012692
Level10,FOODS_3_308,X,1508.94,0.000386811
Level10,FOODS_3_309,X,237.6,6.09E-05
Level10,FOODS_3_310,X,450,0.000115356
Level10,FOODS_3_311,X,965.52,0.000247507
Level10,FOODS_3_312,X,622.08,0.000159468
Level10,FOODS_3_313,X,3131.61,0.000802776
Level10,FOODS_3_314,X,486.24,0.000124646
Level10,FOODS_3_315,X,346.26,8.88E-05
Level10,FOODS_3_316,X,601.6,0.000154218
Level10,FOODS_3_317,X,749.18,0.000192049
Level10,FOODS_3_318,X,6285.56,0.001611279
Level10,FOODS_3_319,X,5.28,1.35E-06
Level10,FOODS_3_320,X,568.26,0.000145671
Level10,FOODS_3_321,X,1928.44,0.000494348
Level10,FOODS_3_322,X,1205.76,0.000309092
Level10,FOODS_3_323,X,319.92,8.20E-05
Level10,FOODS_3_324,X,5967,0.001529617
Level10,FOODS_3_325,X,762.88,0.000195561
Level10,FOODS_3_326,X,1283.16,0.000328933
Level10,FOODS_3_327,X,2725.68,0.000698717
Level10,FOODS_3_328,X,562.6,0.00014422
Level10,FOODS_3_329,X,11818.68,0.003029673
Level10,FOODS_3_330,X,2694.46,0.000690714
Level10,FOODS_3_331,X,792.04,0.000203036
Level10,FOODS_3_332,X,889.02,0.000227897
Level10,FOODS_3_333,X,1738.44,0.000445642
Level10,FOODS_3_334,X,1031.1,0.000264318
Level10,FOODS_3_335,X,714.24,0.000183093
Level10,FOODS_3_336,X,729.12,0.000186907
Level10,FOODS_3_337,X,370.14,9.49E-05
Level10,FOODS_3_338,X,268.64,6.89E-05
Level10,FOODS_3_339,X,932,0.000238915
Level10,FOODS_3_340,X,766.92,0.000196597
Level10,FOODS_3_341,X,366.16,9.39E-05
Level10,FOODS_3_342,X,1647.5,0.00042233
Level10,FOODS_3_343,X,286.68,7.35E-05
Level10,FOODS_3_344,X,1153.6,0.000295721
Level10,FOODS_3_345,X,153.76,3.94E-05
Level10,FOODS_3_346,X,1326.6,0.000340069
Level10,FOODS_3_347,X,1228.38,0.00031489
Level10,FOODS_3_348,X,1216.8,0.000311922
Level10,FOODS_3_349,X,3919.44,0.001004733
Level10,FOODS_3_350,X,399.32,0.000102364
Level10,FOODS_3_351,X,1134.58,0.000290845
Level10,FOODS_3_352,X,1011.92,0.000259402
Level10,FOODS_3_353,X,1948.66,0.000499531
Level10,FOODS_3_354,X,661.56,0.000169588
Level10,FOODS_3_355,X,556.48,0.000142651
Level10,FOODS_3_356,X,1125,0.000288389
Level10,FOODS_3_357,X,673.4,0.000172623
Level10,FOODS_3_358,X,336.96,8.64E-05
Level10,FOODS_3_359,X,236.3,6.06E-05
Level10,FOODS_3_360,X,304.64,7.81E-05
Level10,FOODS_3_361,X,665.28,0.000170542
Level10,FOODS_3_362,X,4216.76,0.00108095
Level10,FOODS_3_363,X,3146.72,0.000806649
Level10,FOODS_3_364,X,347.5,8.91E-05
Level10,FOODS_3_365,X,775.52,0.000198802
Level10,FOODS_3_366,X,318.42,8.16E-05
Level10,FOODS_3_367,X,1436.48,0.000368236
Level10,FOODS_3_368,X,4383.34,0.001123652
Level10,FOODS_3_369,X,1377.08,0.000353009
Level10,FOODS_3_370,X,12731.52,0.003263676
Level10,FOODS_3_371,X,315,8.07E-05
Level10,FOODS_3_372,X,3207.84,0.000822317
Level10,FOODS_3_373,X,318.42,8.16E-05
Level10,FOODS_3_374,X,425.78,0.000109147
Level10,FOODS_3_375,X,290.58,7.45E-05
Level10,FOODS_3_376,X,2735,0.000701107
Level10,FOODS_3_377,X,6216,0.001593447
Level10,FOODS_3_378,X,1249.56,0.00032032
Level10,FOODS_3_379,X,462.95,0.000118675
Level10,FOODS_3_380,X,85.14,2.18E-05
Level10,FOODS_3_381,X,2696.9,0.00069134
Level10,FOODS_3_382,X,974.76,0.000249876
Level10,FOODS_3_383,X,742.04,0.000190219
Level10,FOODS_3_384,X,381.44,9.78E-05
Level10,FOODS_3_385,X,938.7,0.000240632
Level10,FOODS_3_386,X,1047.04,0.000268405
Level10,FOODS_3_387,X,1002.32,0.000256941
Level10,FOODS_3_388,X,1452.7,0.000372394
Level10,FOODS_3_389,X,4823.28,0.001236429
Level10,FOODS_3_390,X,815.24,0.000208984
Level10,FOODS_3_391,X,792.68,0.0002032
Level10,FOODS_3_392,X,1154.2,0.000295875
Level10,FOODS_3_393,X,6610.92,0.001694684
Level10,FOODS_3_394,X,569.18,0.000145907
Level10,FOODS_3_395,X,792.02,0.000203031
Level10,FOODS_3_396,X,1193.92,0.000306057
Level10,FOODS_3_397,X,166.32,4.26E-05
Level10,FOODS_3_398,X,1315.08,0.000337116
Level10,FOODS_3_399,X,6062.68,0.001554144
Level10,FOODS_3_400,X,891.02,0.00022841
Level10,FOODS_3_401,X,386.1,9.90E-05
Level10,FOODS_3_402,X,881.28,0.000225913
Level10,FOODS_3_403,X,2183.9,0.000559834
Level10,FOODS_3_404,X,1.76,4.51E-07
Level10,FOODS_3_405,X,1228.2,0.000314844
Level10,FOODS_3_406,X,1578.4,0.000404617
Level10,FOODS_3_407,X,1910.18,0.000489667
Level10,FOODS_3_408,X,381.44,9.78E-05
Level10,FOODS_3_409,X,419.78,0.000107609
Level10,FOODS_3_410,X,629.8,0.000161447
Level10,FOODS_3_411,X,855.26,0.000219243
Level10,FOODS_3_412,X,500.5,0.000128301
Level10,FOODS_3_413,X,857,0.000219689
Level10,FOODS_3_414,X,1263.92,0.000324001
Level10,FOODS_3_415,X,860.16,0.000220499
Level10,FOODS_3_416,X,557.44,0.000142898
Level10,FOODS_3_417,X,935.24,0.000239745
Level10,FOODS_3_418,X,1719.36,0.000440751
Level10,FOODS_3_419,X,757.44,0.000194167
Level10,FOODS_3_420,X,969.18,0.000248446
Level10,FOODS_3_421,X,252.96,6.48E-05
Level10,FOODS_3_422,X,2039.1,0.000522715
Level10,FOODS_3_423,X,1615.42,0.000414107
Level10,FOODS_3_424,X,853.6,0.000218817
Level10,FOODS_3_425,X,381.92,9.79E-05
Level10,FOODS_3_426,X,628.78,0.000161185
Level10,FOODS_3_427,X,275.28,7.06E-05
Level10,FOODS_3_428,X,417.78,0.000107096
Level10,FOODS_3_429,X,2140.84,0.000548796
Level10,FOODS_3_430,X,885.04,0.000226877
Level10,FOODS_3_431,X,489,0.000125353
Level10,FOODS_3_432,X,1751.2,0.000448913
Level10,FOODS_3_433,X,383,9.82E-05
Level10,FOODS_3_434,X,858.24,0.000220006
Level10,FOODS_3_435,X,2746.88,0.000704152
Level10,FOODS_3_436,X,784.95,0.000201219
Level10,FOODS_3_437,X,354,9.07E-05
Level10,FOODS_3_438,X,545,0.000139709
Level10,FOODS_3_439,X,1749.26,0.000448416
Level10,FOODS_3_440,X,1174.5,0.000301078
Level10,FOODS_3_441,X,0,0
Level10,FOODS_3_442,X,255.44,6.55E-05
Level10,FOODS_3_443,X,346.46,8.88E-05
Level10,FOODS_3_444,X,25079.14,0.00642894
Level10,FOODS_3_445,X,458.8,0.000117612
Level10,FOODS_3_446,X,1200.06,0.000307631
Level10,FOODS_3_447,X,247.08,6.33E-05
Level10,FOODS_3_448,X,1989,0.000509872
Level10,FOODS_3_449,X,2316.6,0.000593851
Level10,FOODS_3_450,X,1050,0.000269163
Level10,FOODS_3_451,X,772.56,0.000198043
Level10,FOODS_3_452,X,483.06,0.000123831
Level10,FOODS_3_453,X,473.82,0.000121462
Level10,FOODS_3_454,X,441,0.000113049
